Year,month,day,time,Temp,rH,VPD
2016,11,25,0700,-7.4,88.2,0.041276488
2016,11,25,0800,-7.5,86.5,0.046857071
2016,11,25,0900,-7.4,85.7,0.050021507
2016,11,25,1000,-7.8,86.8,0.044756826
2016,11,25,1100,-7.8,85.1,0.050520963
2016,11,25,1200,-7.8,83.9,0.054589765
2016,11,25,1300,-8,85.3,0.049070111
2016,11,25,1400,-7.8,81,0.064422704
2016,11,25,1500,-8,82.1,0.059752039
2016,11,25,1600,-8,79.7,0.067763486
2016,11,25,1700,-8,82.3,0.059084419
2016,11,25,1800,-7.7,80.4,0.066977626
2016,11,25,1900,-7.6,79.8,0.069568139
2016,11,25,2000,-6.8,77.1,0.083920875
2016,11,25,2100,-7.3,79.2,0.073326416
2016,11,25,2200,-6.4,75.4,0.092979311
2016,11,25,2300,-6.4,75.1,0.094113205
2016,11,26,0000,-4.7,64.7,0.151958521
2016,11,26,0100,-5.6,69.5,0.122586762
2016,11,26,0200,-5.2,67.7,0.133851293
2016,11,26,0300,,,0.61078
2016,11,26,0400,-5.7,75.7,0.09692229
2016,11,26,0500,-6,77.7,0.086921204
2016,11,26,0600,-5.9,74.7,0.09937485
2016,11,26,0700,-6,74.7,0.09861464
2016,11,26,0800,-6.7,78,0.081248584
2016,11,26,0900,-6.9,80.3,0.071637298
2016,11,26,1000,-7.1,79.1,0.074831985
2016,11,26,1100,-7.3,80.3,0.069448577
2016,11,26,1200,-7.6,81.4,0.064057791
2016,11,26,1300,-7.7,80.8,0.065610736
2016,11,26,1400,-7.8,81.7,0.062049236
2016,11,26,1500,-7.8,80.2,0.067135239
2016,11,26,1600,-7.7,78.5,0.073470355
2016,11,26,1700,-7.3,76.8,0.081787157
2016,11,26,1800,-7,75.2,0.089487039
2016,11,26,1900,-7,77.1,0.082631177
2016,11,26,2000,-5.9,72.7,0.107230569
2016,11,26,2100,-5.7,70.6,0.117264005
2016,11,26,2200,-6.1,73.2,0.103661538
2016,11,26,2300,-5.2,70.5,0.122248085
2016,11,27,0000,-5.5,73.8,0.106112967
2016,11,27,0100,-4.6,69.6,0.131862516
2016,11,27,0200,-4,66.8,0.150698946
2016,11,27,0300,-4.4,68.6,0.138281363
2016,11,27,0400,-5,76,0.100983883
2016,11,27,0500,-5.3,74.8,0.103634859
2016,11,27,0600,-6.1,76.6,0.090510448
2016,11,27,0700,-6.2,76.5,0.090200672
2016,11,27,0800,-6.4,77.8,0.083908159
2016,11,27,0900,-6.5,78.4,0.081013093
2016,11,27,1000,-6.6,77.5,0.083739677
2016,11,27,1100,-6.8,78.5,0.078790341
2016,11,27,1200,-6.9,77.1,0.083273813
2016,11,27,1300,-6.7,76.7,0.086049637
2016,11,27,1400,-6.8,80,0.073293341
2016,11,27,1500,-7,81.1,0.068197784
2016,11,27,1600,-7,82.7,0.062424426
2016,11,27,1700,-6.8,79.7,0.074392741
2016,11,27,1800,-6.6,79.2,0.07741268
2016,11,27,1900,-6.6,79.4,0.076668327
2016,11,27,2000,-5.5,72.6,0.110973103
2016,11,27,2100,-4.8,69.7,0.129447208
2016,11,27,2200,-4.4,71,0.127712087
2016,11,27,2300,,63.1,0.22537782
2016,11,28,0000,-3.6,69.5,0.142680463
2016,11,28,0100,-3.5,74.4,0.120662044
2016,11,28,0200,-3.9,77.2,0.104276003
2016,11,28,0300,-3.4,78.8,0.100676888
2016,11,28,0400,-4.6,83.5,0.071570116
2016,11,28,0500,-4.6,76.3,0.102800711
2016,11,28,0600,-4.9,78.4,0.091579999
2016,11,28,0700,-5.2,81.2,0.077907254
2016,11,28,0800,-5.3,83.2,0.069089906
2016,11,28,0900,-5.7,84.5,0.06182286
2016,11,28,1000,-5.6,83.8,0.065111657
2016,11,28,1100,-5.8,83.5,0.065308857
2016,11,28,1200,-5.9,83.7,0.064024113
2016,11,28,1300,-5.9,82.9,0.067166401
2016,11,28,1400,-6,81,0.074058425
2016,11,28,1500,-5.7,79.1,0.083361146
2016,11,28,1600,-6.7,86.3,0.050595709
2016,11,28,1700,-6.5,85.3,0.055133911
2016,11,28,1800,-6.2,87.4,0.048362913
2016,11,28,1900,-5.6,86,0.056269333
2016,11,28,2000,-5,88.2,0.049650409
2016,11,28,2100,-4.7,83.9,0.069306861
2016,11,28,2200,-3.2,79.1,0.100753038
2016,11,28,2300,-2.1,75.9,0.126117916
2016,11,29,0000,-2.3,73.9,0.134568674
2016,11,29,0100,-2.9,78.4,0.106493081
2016,11,29,0200,-2.7,72.9,0.135620936
2016,11,29,0300,-1.9,71.8,0.149780062
2016,11,29,0400,-2.3,75.5,0.126319254
2016,11,29,0500,-2.7,78.6,0.107095499
2016,11,29,0600,,78.5,0.1313177
2016,11,29,0700,,79.4,0.12582068
2016,11,29,0800,,71.7,0.17285074
2016,11,29,0900,,83.3,0.10200026
2016,11,29,1000,,83.6,0.10016792
2016,11,29,1100,,91.8,0.05008396
2016,11,29,1200,-9.2,94.7,0.01609935
2016,11,29,1300,-10.2,94.2,0.016273679
2016,11,29,1400,-10.3,94.4,0.015587676
2016,11,29,1500,-10.1,94.2,0.016403898
2016,11,29,1600,-9.3,95.7,0.012958873
2016,11,29,1700,-9,94.2,0.017898583
2016,11,29,1800,-9,95,0.015429813
2016,11,29,1900,-9.3,94.1,0.01778078
2016,11,29,2000,-6.9,97.6,0.008727387
2016,11,29,2100,,94.3,0.03481446
2016,11,29,2200,,87.9,0.07390438
2016,11,29,2300,,86.8,0.08062296
2016,11,30,0000,-3.4,86.3,0.065060064
2016,11,30,0100,-3.2,88.4,0.055920347
2016,11,30,0200,-2.3,84.6,0.079400674
2016,11,30,0300,-2.5,81.6,0.093466045
2016,11,30,0400,-3.7,88.8,0.052001254
2016,11,30,0500,-2.9,84.3,0.077404693
2016,11,30,0600,-3.9,85.3,0.067230581
2016,11,30,0700,-5.3,88.9,0.045648688
2016,11,30,0800,-5.3,89.3,0.04400369
2016,11,30,0900,-5.4,87.9,0.049382499
2016,11,30,1000,-5.6,89.9,0.040594305
2016,11,30,1100,-5.8,90.7,0.036810447
2016,11,30,1200,-5.5,86.5,0.054676529
2016,11,30,1300,-5.8,89.8,0.040372748
2016,11,30,1400,-5.8,90.2,0.038789503
2016,11,30,1500,-5.7,87.2,0.051053716
2016,11,30,1600,-5.7,86.5,0.053845717
2016,11,30,1700,-5.6,87,0.052250095
2016,11,30,1800,-5.7,90.7,0.037093716
2016,11,30,1900,-5.4,89.9,0.041220103
2016,11,30,2000,-5,89.2,0.045442748
2016,11,30,2100,-4.7,87.5,0.053809675
2016,11,30,2200,-3.6,84.7,0.071574134
2016,11,30,2300,-2.8,77.5,0.111762592
2016,12,1,0000,-3.5,86,0.065987055
2016,12,1,0100,,79.8,0.12337756
2016,12,1,0200,,84,0.0977248
2016,12,1,0300,-3,85.5,0.070955576
2016,12,1,0400,-2.6,84.4,0.078654349
2016,12,1,0500,,78.5,0.1313177
2016,12,1,0600,-3.1,85.3,0.071397654
2016,12,1,0700,-3.7,89.3,0.04967977
2016,12,1,0800,-3.4,89.3,0.050813335
2016,12,1,0900,-3.8,90.1,0.04562042
2016,12,1,1000,-3.9,89.6,0.047564493
2016,12,1,1100,-4.3,93.6,0.028398984
2016,12,1,1200,-4.5,93.4,0.028846044
2016,12,1,1300,-4.6,93.6,0.02776053
2016,12,1,1400,-4.6,93.7,0.027326771
2016,12,1,1500,-3.8,89.3,0.049306918
2016,12,1,1600,-3.9,89.2,0.049393896
2016,12,1,1700,,83.4,0.10138948
2016,12,1,1800,,80.4,0.11971288
2016,12,1,1900,,75,0.152695
2016,12,1,2000,,74.8,0.15391656
2016,12,1,2100,,63.3,0.22415626
2016,12,1,2200,,65.9,0.20827598
2016,12,1,2300,,61,0.2382042
2016,12,2,0000,-2.6,66.6,0.168400979
2016,12,2,0100,-4.3,70.6,0.130457831
2016,12,2,0200,-4.4,70.4,0.130354406
2016,12,2,0300,-4.7,74.3,0.110632691
2016,12,2,0400,-5.4,78.3,0.088562003
2016,12,2,0500,-5.9,75.6,0.095839776
2016,12,2,0600,-5.8,71,0.114785263
2016,12,2,0700,-5.9,71.9,0.110372857
2016,12,2,0800,-6.2,81.9,0.069473709
2016,12,2,0900,-6.3,85.7,0.054467077
2016,12,2,1000,-6.1,78.6,0.082774512
2016,12,2,1100,-6.5,79.8,0.075762245
2016,12,2,1200,-6.3,71.7,0.107791488
2016,12,2,1300,-6.4,76.5,0.0888217
2016,12,2,1400,-6.9,75.8,0.088001148
2016,12,2,1500,-7.1,77.8,0.079486607
2016,12,2,1600,-7.1,78.8,0.075906129
2016,12,2,1700,-7.7,79.2,0.071078297
2016,12,2,1800,-7.7,74.1,0.088506149
2016,12,2,1900,-7.9,74.9,0.084443796
2016,12,2,2000,-7.8,74.9,0.085105783
2016,12,2,2100,-7.3,73.1,0.094830798
2016,12,2,2200,-6.7,71.1,0.106731094
2016,12,2,2300,-5.9,70.4,0.116264647
2016,12,3,0000,-5.7,74,0.103702862
2016,12,3,0100,-5.5,69,0.125553511
2016,12,3,0200,-4.4,63,0.162943008
2016,12,3,0300,,58.7,0.25225214
2016,12,3,0400,,56.4,0.26630008
2016,12,3,0500,-5.3,58.7,0.169846019
2016,12,3,0600,-6.1,68.9,0.1202938
2016,12,3,0700,-7,74.5,0.092012883
2016,12,3,0800,-6.8,73.4,0.097480143
2016,12,3,0900,-6.7,74.7,0.093435872
2016,12,3,1000,-8.2,86.7,0.04370727
2016,12,3,1100,-9.6,84.7,0.045026776
2016,12,3,1200,-9.2,79,0.063789876
2016,12,3,1300,-9.5,78,0.065259682
2016,12,3,1400,-10,79.5,0.058442821
2016,12,3,1500,-8.6,69.3,0.097770749
2016,12,3,1600,-10.3,74.7,0.070422895
2016,12,3,1700,-9.5,67.4,0.096702984
2016,12,3,1800,-8,66.4,0.112160253
2016,12,3,1900,-7.9,65,0.117750313
2016,12,3,2000,-6.8,59.1,0.149884882
2016,12,3,2100,,35.1,0.39639622
2016,12,3,2200,,58.1,0.25591682
2016,12,3,2300,,48.1,0.31699482
2016,12,4,0000,-4.6,67.5,0.14097144
2016,12,4,0100,-3.2,34.2,0.317203345
2016,12,4,0200,,46.5,0.3267673
2016,12,4,0300,-4.6,58.8,0.17870841
2016,12,4,0400,-4.6,42.8,0.248109734
2016,12,4,0500,-4.8,38.5,0.262739382
2016,12,4,0600,-5.4,47.7,0.21344667
2016,12,4,0700,-5.3,52,0.197399732
2016,12,4,0800,-5.6,70.5,0.118567524
2016,12,4,0900,-5.8,72.2,0.110035528
2016,12,4,1000,-5.9,76.6,0.091911917
2016,12,4,1100,-6.2,77.7,0.08559468
2016,12,4,1200,-6.3,76,0.091413276
2016,12,4,1300,-6.4,75,0.09449117
2016,12,4,1400,-7.1,80.3,0.070535412
2016,12,4,1500,-7.3,80.8,0.067685923
2016,12,4,1600,-7.6,84.6,0.053037096
2016,12,4,1700,-7.3,80.6,0.068390984
2016,12,4,1800,-7.2,81.6,0.065371487
2016,12,4,1900,-6.9,77.3,0.082546531
2016,12,4,2000,-6.4,75.3,0.093357276
2016,12,4,2100,-6.5,82,0.067510911
2016,12,4,2200,-6.2,80.6,0.074463533
2016,12,4,2300,-5.4,75.5,0.099989358
2016,12,5,0000,-5.6,74.4,0.102892495
2016,12,5,0100,-5.3,68,0.131599821
2016,12,5,0200,-5,68.9,0.130858282
2016,12,5,0300,-4.4,49.9,0.22063364
2016,12,5,0400,-4.5,57,0.187936346
2016,12,5,0500,-5.4,64.5,0.144882539
2016,12,5,0600,-5.5,62.9,0.150259202
2016,12,5,0700,-5.8,59.5,0.160303557
2016,12,5,0800,-6.4,62,0.143626578
2016,12,5,0900,,56.9,0.26324618
2016,12,5,1000,,59.5,0.2473659
2016,12,5,1100,,73.2,0.16368904
2016,12,5,1200,,83.7,0.09955714
2016,12,5,1300,-11.6,74.4,0.064196701
2016,12,5,1400,-11.9,80,0.048951822
2016,12,5,1500,-11.3,77.3,0.058318203
2016,12,5,1600,-12.4,84.7,0.035959239
2016,12,5,1700,-13.3,84.5,0.033848083
2016,12,5,1800,-11.3,79.5,0.052666218
2016,12,5,1900,-10.2,70.1,0.083893623
2016,12,5,2000,-8.1,64.9,0.116254425
2016,12,5,2100,-6.9,59.1,0.148729212
2016,12,5,2200,,53.5,0.2840127
2016,12,5,2300,,50,0.30539
2016,12,6,0000,-5.1,48.5,0.215049834
2016,12,6,0100,-4.9,59.9,0.170016572
2016,12,6,0200,-4.4,61.1,0.171310352
2016,12,6,0300,,57.4,0.26019228
2016,12,6,0400,-5.4,70.1,0.122027828
2016,12,6,0500,-5.5,68.5,0.127578567
2016,12,6,0600,,63.4,0.22354548
2016,12,6,0700,-5.7,73.7,0.104899433
2016,12,6,0800,-6.3,71.1,0.11007682
2016,12,6,0900,-7.4,77.2,0.079754571
2016,12,6,1000,-8.4,76,0.077643228
2016,12,6,1100,-9.5,83.1,0.050131301
2016,12,6,1200,-9,70.2,0.091961685
2016,12,6,1300,-8.5,59.9,0.12871446
2016,12,6,1400,-10.8,71.5,0.076220122
2016,12,6,1500,-9,64.1,0.110786057
2016,12,6,1600,,41.2,0.35913864
2016,12,6,1700,-5,44.1,0.235208295
2016,12,6,1800,-5.7,61.3,0.154357721
2016,12,6,1900,-6.6,66.2,0.125795604
2016,12,6,2000,-6,80.7,0.075227769
2016,12,6,2100,,67.8,0.19667116
2016,12,6,2200,,75.5,0.1496411
2016,12,6,2300,,75.1,0.15208422
2016,12,7,0000,,79.8,0.12337756
2016,12,7,0100,,74.8,0.15391656
2016,12,7,0200,,75.2,0.15147344
2016,12,7,0300,,69.8,0.18445556
2016,12,7,0400,,69.9,0.18384478
2016,12,7,0500,,70.9,0.17773698
2016,12,7,0600,,66.9,0.20216818
2016,12,7,0700,,67.5,0.1985035
2016,12,7,0800,,67.6,0.19789272
2016,12,7,0900,,67,0.2015574
2016,12,7,1000,,66,0.2076652
2016,12,7,1100,,71,0.1771262
2016,12,7,1200,-7,72.9,0.09778624
2016,12,7,1300,-6.6,69.5,0.113513785
2016,12,7,1400,-7.2,71.8,0.100188909
2016,12,7,1500,-7.4,68.8,0.109137834
2016,12,7,1600,-7.5,66.9,0.114886596
2016,12,7,1700,-7.5,75.1,0.086425264
2016,12,7,1800,-7.2,70.7,0.104096987
2016,12,7,1900,-7.3,74,0.09165802
2016,12,7,2000,-7.1,68.2,0.113859193
2016,12,7,2100,-6.9,74.3,0.093455764
2016,12,7,2200,-6.3,61.6,0.146261242
2016,12,7,2300,,58.3,0.25469526
2016,12,8,0000,,61,0.2382042
2016,12,8,0100,,56.3,0.26691086
2016,12,8,0200,,69.3,0.18750946
2016,12,8,0300,,68.3,0.19361726
2016,12,8,0400,,73.7,0.16063514
2016,12,8,0500,,74.5,0.1557489
2016,12,8,0600,,73,0.1649106
2016,12,8,0700,,69.8,0.18445556
2016,12,8,0800,-6.5,71.7,0.106142155
2016,12,8,0900,-6.6,69.1,0.11500249
2016,12,8,1000,-6.5,66.1,0.127145549
2016,12,8,1100,-5.7,52.1,0.191052579
2016,12,8,1200,-5.6,69.5,0.122586762
2016,12,8,1300,-7.1,72,0.100253378
2016,12,8,1400,-6.5,53.9,0.172902944
2016,12,8,1500,,45.5,0.3328751
2016,12,8,1600,,46.3,0.32798886
2016,12,8,1700,,39.9,0.36707878
2016,12,8,1800,,36.7,0.38662374
2016,12,8,1900,,34,0.4031148
2016,12,8,2000,,64.4,0.21743768
2016,12,8,2100,-4.7,63.7,0.156263295
2016,12,8,2200,-4.7,57.4,0.183383371
2016,12,8,2300,-4.5,60.9,0.170890957
2016,12,9,0000,-3.4,50,0.23744549
2016,12,9,0100,,39.3,0.37074346
2016,12,9,0200,-1.6,44.3,0.30248723
2016,12,9,0300,-2.2,51.7,0.250888137
2016,12,9,0400,-2.5,58.4,0.211314537
2016,12,9,0500,-2.5,56.5,0.220965922
2016,12,9,0600,-2.5,56.7,0.219949987
2016,12,9,0700,-3.2,55.5,0.214522019
2016,12,9,0800,-3.6,52.1,0.224078498
2016,12,9,0900,-5.3,72.9,0.111448598
2016,12,9,1000,,61.7,0.23392874
2016,12,9,1100,,70,0.183234
2016,12,9,1200,-8.4,77.4,0.07311404
2016,12,9,1300,-10,81.2,0.053596343
2016,12,9,1400,-10.5,76.7,0.063827989
2016,12,9,1500,-10.5,80.7,0.052870394
2016,12,9,1600,-10.4,83.4,0.045838873
2016,12,9,1700,,0,0.61078
2016,12,9,1800,-10,79.5,0.058442821
2016,12,9,1900,-8.3,69.8,0.098470387
2016,12,9,2000,-7.5,72.2,0.096490857
2016,12,9,2100,-5.5,64.1,0.145399066
2016,12,9,2200,-3.9,56.8,0.197575585
2016,12,9,2300,-3.3,57.2,0.204784968
2016,12,10,0000,-2.6,51.1,0.246551133
2016,12,10,0100,,55.9,0.26935398
2016,12,10,0200,-2,54.6,0.239353378
2016,12,10,0300,-3.1,64.3,0.173394302
2016,12,10,0400,-2.6,54.7,0.22840013
2016,12,10,0500,-2.7,53.6,0.232207064
2016,12,10,0600,,57.6,0.25897072
2016,12,10,0700,-3.8,62.6,0.172343808
2016,12,10,0800,-4,55.5,0.201991057
2016,12,10,0900,-4.2,59.2,0.182418527
2016,12,10,1000,-3.8,62.9,0.170961371
2016,12,10,1100,-7.1,78.7,0.076264177
2016,12,10,1200,-8.6,84.8,0.048407667
2016,12,10,1300,-10.5,87.2,0.035064303
2016,12,10,1400,,82.8,0.10505416
2016,12,10,1500,,78.3,0.13253926
2016,12,10,1600,-9.5,76.4,0.070005841
2016,12,10,1700,-9,73.1,0.083012394
2016,12,10,1800,,0,0.61078
2016,12,10,1900,-5.4,60.1,0.162839811
2016,12,10,2000,,61.9,0.23270718
2016,12,10,2100,-2.8,59,0.203656279
2016,12,10,2200,-1.7,43.6,0.304031141
2016,12,10,2300,-1.5,44.7,0.302542996
2016,12,11,0000,-1.7,50.6,0.26629678
2016,12,11,0100,-1.1,43,0.321180944
2016,12,11,0200,-1.2,53.8,0.258415036
2016,12,11,0300,-0.9,48.3,0.29563473
2016,12,11,0400,-1,50.1,0.283251245
2016,12,11,0500,-0.8,43.5,0.325464965
2016,12,11,0600,-1.1,39.2,0.342593007
2016,12,11,0700,-1.8,45.5,0.291621687
2016,12,11,0800,-1.9,49.4,0.268754296
2016,12,11,0900,-2.8,58.7,0.205146446
2016,12,11,1000,,49.7,0.30722234
2016,12,11,1100,,55.5,0.2717971
2016,12,11,1200,-5.4,45.2,0.223649665
2016,12,11,1300,-8.5,67.3,0.104961667
2016,12,11,1400,-8,65.3,0.115832166
2016,12,11,1500,-9.4,62,0.113617612
2016,12,11,1600,-6.9,54.3,0.166183985
2016,12,11,1700,-6.4,51.1,0.184824728
2016,12,11,1800,-6.2,53.6,0.178098348
2016,12,11,1900,-4,53.6,0.210615394
2016,12,11,2000,-2.8,54.9,0.224021906
2016,12,11,2100,-1.7,47,0.285703023
2016,12,11,2200,,47.9,0.31821638
2016,12,11,2300,,42.5,0.3511985
2016,12,12,0000,,26.3,0.45014486
2016,12,12,0100,,21.8,0.47762996
2016,12,12,0200,1.2,25.4,0.497099174
2016,12,12,0300,0.7,31.5,0.440234084
2016,12,12,0400,0.7,27.8,0.464013151
2016,12,12,0500,-0.2,34.9,0.391854507
2016,12,12,0600,0.2,39.8,0.373088126
2016,12,12,0700,-0.1,32.7,0.40806632
2016,12,12,0800,,51.7,0.29500674
2016,12,12,0900,-1.9,66.9,0.175805676
2016,12,12,1000,-2.6,74.1,0.130586388
2016,12,12,1100,-4,86.1,0.063093836
2016,12,12,1200,-4.4,86.5,0.059452179
2016,12,12,1300,-4.9,89.1,0.046213981
2016,12,12,1400,-5.9,89.9,0.039671383
2016,12,12,1500,-7.7,95.5,0.015377516
2016,12,12,1600,-6.9,94.8,0.018909338
2016,12,12,1700,-7.2,94.8,0.018474551
2016,12,12,1800,-7.1,95.5,0.01611215
2016,12,12,1900,-6.1,90.5,0.036745695
2016,12,12,2000,-4.3,80.9,0.084753217
2016,12,12,2100,,79,0.1282638
2016,12,12,2200,,79,0.1282638
2016,12,12,2300,,80.5,0.1191021
2016,12,13,0000,,75.5,0.1496411
2016,12,13,0100,,69.6,0.18567712
2016,12,13,0200,,75.7,0.14841954
2016,12,13,0300,,76,0.1465872
2016,12,13,0400,-1.7,79,0.113203084
2016,12,13,0500,-1.7,80.3,0.106195274
2016,12,13,0600,-2,87,0.068537311
2016,12,13,0700,-2.1,89.1,0.057040883
2016,12,13,0800,-2.3,88.7,0.058261533
2016,12,13,0900,-2.3,87.1,0.066510954
2016,12,13,1000,-2.7,88.8,0.056049981
2016,12,13,1100,-2.6,88.3,0.058990762
2016,12,13,1200,-2.7,89.6,0.052046411
2016,12,13,1300,-2.8,90.1,0.04917554
2016,12,13,1400,-2.7,88.9,0.055549535
2016,12,13,1500,-2.8,91.9,0.040234533
2016,12,13,1600,-3,91.1,0.043552043
2016,12,13,1700,-3.2,90.5,0.045796836
2016,12,13,1800,,81.9,0.11055118
2016,12,13,1900,-2.7,82.3,0.088578988
2016,12,13,2000,-2.1,78.5,0.112511833
2016,12,13,2100,-1.9,81.1,0.10038451
2016,12,13,2200,,72.6,0.16735372
2016,12,13,2300,,76.2,0.14536564
2016,12,14,0000,-1.4,74.8,0.138889648
2016,12,14,0100,-0.7,72.1,0.161900488
2016,12,14,0200,-0.5,69.3,0.180780031
2016,12,14,0300,-0.1,68.1,0.193422223
2016,12,14,0400,-1.1,75.9,0.135797557
2016,12,14,0500,-1.4,80.9,0.105269535
2016,12,14,0600,-1.2,82.3,0.099003163
2016,12,14,0700,-1.2,81.3,0.104596562
2016,12,14,0800,-1.2,82.5,0.097884483
2016,12,14,0900,-1.9,88.1,0.063205062
2016,12,14,1000,-2.1,85.3,0.076926695
2016,12,14,1100,-3.3,91.3,0.041626851
2016,12,14,1200,-4.3,94.7,0.023517908
2016,12,14,1300,-5.4,97.2,0.011427355
2016,12,14,1400,-4.8,97.8,0.009398807
2016,12,14,1500,,96.9,0.01893418
2016,12,14,1600,-4.5,94.2,0.025349554
2016,12,14,1700,-4.5,95.9,0.017919512
2016,12,14,1800,-3.8,93.3,0.030874426
2016,12,14,1900,-3.1,91,0.043712849
2016,12,14,2000,-3.1,89.5,0.050998324
2016,12,14,2100,-2.9,88.9,0.054725611
2016,12,14,2200,,86.5,0.0824553
2016,12,14,2300,-1.5,88.8,0.061274531
2016,12,15,0000,-1.1,83.9,0.09071953
2016,12,15,0100,-0.1,76.6,0.141883386
2016,12,15,0200,0.2,77.7,0.138203741
2016,12,15,0300,0.3,79.9,0.125479277
2016,12,15,0400,0.4,79,0.132054609
2016,12,15,0500,0.2,83.5,0.102258373
2016,12,15,0600,-0.5,87.7,0.072429784
2016,12,15,0700,-0.3,82.8,0.102777432
2016,12,15,0800,,86.8,0.08062296
2016,12,15,0900,-1.3,89.3,0.05940975
2016,12,15,1000,,83.4,0.10138948
2016,12,15,1100,-2.4,89.7,0.052711864
2016,12,15,1200,-3.6,91.8,0.038359993
2016,12,15,1300,-3.5,91.2,0.041477578
2016,12,15,1400,-4.7,92.8,0.030994373
2016,12,15,1500,-4.7,95.2,0.020662915
2016,12,15,1600,-5.1,95.6,0.01837319
2016,12,15,1700,-3.9,97.5,0.011433772
2016,12,15,1800,-3.5,94,0.028280166
2016,12,15,1900,,90.7,0.05680254
2016,12,15,2000,,78.5,0.1313177
2016,12,15,2100,-1.7,80.4,0.105656212
2016,12,15,2200,-0.9,80.3,0.112649984
2016,12,15,2300,-1.5,79.7,0.111060087
2016,12,16,0000,-3,73.6,0.129188084
2016,12,16,0100,-6.6,75.9,0.089694499
2016,12,16,0200,-6.7,77.8,0.081987207
2016,12,16,0300,-1.4,79.5,0.112985626
2016,12,16,0400,-1.5,81.1,0.103400771
2016,12,16,0500,-1.2,79.3,0.11578336
2016,12,16,0600,-2.4,86.1,0.071135428
2016,12,16,0700,-2.8,85.3,0.073018227
2016,12,16,0800,-2.7,85.1,0.074566492
2016,12,16,0900,-2.4,84.7,0.078300148
2016,12,16,1000,-2.7,84.8,0.076067831
2016,12,16,1100,-3.7,90.7,0.043179613
2016,12,16,1200,-3.5,89.3,0.050432964
2016,12,16,1300,-3.4,89,0.052238008
2016,12,16,1400,-3.6,89.5,0.049119504
2016,12,16,1500,-3.8,81.9,0.08340703
2016,12,16,1600,-2.2,64.1,0.186477932
2016,12,16,1700,-2.2,56.6,0.225435717
2016,12,16,1800,-2.6,68.6,0.158317088
2016,12,16,1900,-0.9,42.1,0.331088024
2016,12,16,2000,-1.8,63.9,0.193165925
2016,12,16,2100,-1.8,58.8,0.220455294
2016,12,16,2200,-0.2,43.5,0.340088781
2016,12,16,2300,-0.4,44.5,0.329219113
2016,12,17,0000,-0.4,58.8,0.244393288
2016,12,17,0100,-0.3,42.4,0.344184889
2016,12,17,0200,-0.4,43.3,0.336337365
2016,12,17,0300,-0.1,46.1,0.326816859
2016,12,17,0400,-0.1,40,0.363803554
2016,12,17,0500,-0.2,42.5,0.346108051
2016,12,17,0600,-1.2,63.5,0.204159065
2016,12,17,0700,-0.7,48.2,0.300589436
2016,12,17,0800,-2.5,66.4,0.170677126
2016,12,17,0900,-1.4,52,0.26455171
2016,12,17,1000,-1.7,53.1,0.252820222
2016,12,17,1100,-1.7,55.8,0.23826554
2016,12,17,1200,-2.4,61.1,0.199076846
2016,12,17,1300,-1.9,50.4,0.263442946
2016,12,17,1400,-2,64.7,0.186105159
2016,12,17,1500,-2.1,58.7,0.216127382
2016,12,17,1600,-1.9,61.6,0.203955829
2016,12,17,1700,-1.8,65,0.187279983
2016,12,17,1800,-2.4,74.2,0.132035543
2016,12,17,1900,-1.1,73,0.152138342
2016,12,17,2000,-0.7,75.2,0.143911545
2016,12,17,2100,-0.5,75.2,0.146037289
2016,12,17,2200,-0.3,67.8,0.192408914
2016,12,17,2300,-0.3,71,0.173287531
2016,12,18,0000,-0.5,68,0.188435211
2016,12,18,0100,-1,66.5,0.190158651
2016,12,18,0200,-1.1,71.2,0.162280898
2016,12,18,0300,-1.9,83.4,0.088168405
2016,12,18,0400,-2.7,82.7,0.086577203
2016,12,18,0500,-3.1,80.6,0.094225475
2016,12,18,0600,-3.6,83,0.079526815
2016,12,18,0700,-3.7,67.4,0.151360794
2016,12,18,0800,-3.6,71.8,0.131920953
2016,12,18,0900,-3.3,74.2,0.123445144
2016,12,18,1000,-2.2,67.2,0.170375381
2016,12,18,1100,-2.7,68.2,0.15914191
2016,12,18,1200,-2.2,61.6,0.19946386
2016,12,18,1300,-2.4,65.3,0.177582688
2016,12,18,1400,-2.2,66.1,0.176089189
2016,12,18,1500,-1.6,54.7,0.246008465
2016,12,18,1600,-1.4,52.5,0.261795963
2016,12,18,1700,-1.2,51,0.274076553
2016,12,18,1800,-0.8,42.3,0.332377496
2016,12,18,1900,-0.3,45,0.328648765
2016,12,18,2000,-0.3,44.3,0.332831568
2016,12,18,2100,0,40.6,0.36280332
2016,12,18,2200,0,43,0.3481446
2016,12,18,2300,0.8,34.1,0.426605136
2016,12,19,0000,1.8,29.1,0.493305446
2016,12,19,0100,1.8,33.5,0.462691286
2016,12,19,0200,2.1,35.8,0.456406366
2016,12,19,0300,2.2,32.1,0.486179711
2016,12,19,0400,2.2,31.9,0.487611757
2016,12,19,0500,2.2,32.5,0.483315618
2016,12,19,0600,1.2,34,0.439792834
2016,12,19,0700,2.2,29.9,0.50193222
2016,12,19,0800,2.2,28.4,0.512672567
2016,12,19,0900,1.5,31.4,0.467114129
2016,12,19,1000,1.3,39.1,0.408748079
2016,12,19,1100,0.5,51,0.31037446
2016,12,19,1200,-2.7,54.8,0.226201708
2016,12,19,1300,-3.4,62.6,0.177609227
2016,12,19,1400,-3.5,72.8,0.128203421
2016,12,19,1500,-4,69.7,0.137535483
